Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
3/23/2018,US,Manhattan,o3,24,12,33,27
3/23/2018,CN,Wuhan,o3,368,0,61,14
3/23/2018,US,Houston,o3,115,2,55,36
3/23/2018,CN,Shanghai,o3,216,2,63,34
3/23/2018,US,Jacksonville,o3,47,4,25,16
3/23/2018,US,Los Angeles,o3,24,3,37,18
3/23/2018,CN,Beijing,o3,409,1,48,8
3/24/2018,CN,Beijing,o3,368,1,62,35
3/24/2018,US,Los Angeles,o3,24,6,42,28
3/24/2018,US,Jacksonville,o3,48,0,29,22
3/24/2018,US,Houston,o3,112,24,39,32
3/24/2018,CN,Wuhan,o3,376,0,55,17
3/24/2018,US,Manhattan,o3,23,22,39,29
3/24/2018,CN,Shanghai,o3,214,3,66,34
3/25/2018,US,Manhattan,o3,23,19,33,29
3/25/2018,US,Houston,o3,101,14,41,31
3/25/2018,CN,Shanghai,o3,207,10,67,43
3/25/2018,CN,Beijing,o3,422,1,72,31
3/25/2018,US,Jacksonville,o3,46,15,27,20
3/25/2018,US,Los Angeles,o3,23,14,43,32
3/25/2018,CN,Wuhan,o3,350,0,60,18
3/26/2018,US,Jacksonville,o3,42,15,21,18
3/26/2018,CN,Shanghai,o3,216,4,64,36
3/26/2018,US,Manhattan,o3,24,2,34,27
3/26/2018,US,Los Angeles,o3,24,1,44,27
3/26/2018,US,Houston,o3,117,11,48,28
3/26/2018,CN,Wuhan,o3,383,0,64,17
3/26/2018,CN,Beijing,o3,472,1,70,30
3/27/2018,CN,Wuhan,o3,394,0,68,18
3/27/2018,US,Jacksonville,o3,47,5,22,17
3/27/2018,US,Los Angeles,o3,24,2,41,19
3/27/2018,CN,Beijing,o3,418,1,67,17
3/27/2018,US,Houston,o3,113,18,49,29
3/27/2018,US,Manhattan,o3,24,4,28,17
3/27/2018,CN,Shanghai,o3,209,1,66,32
3/28/2018,US,Los Angeles,o3,24,1,46,15
3/28/2018,CN,Wuhan,o3,382,0,74,21
3/28/2018,CN,Shanghai,o3,213,9,74,34
3/28/2018,US,Jacksonville,o3,47,0,21,18
3/28/2018,US,Houston,o3,120,2,32,23
3/28/2018,CN,Beijing,o3,454,1,54,21
3/28/2018,US,Manhattan,o3,18,3,19,10
3/29/2018,CN,Shanghai,o3,214,2,61,21
3/29/2018,CN,Beijing,o3,459,1,50,19
3/29/2018,US,Manhattan,o3,18,1,15,9
3/29/2018,CN,Wuhan,o3,398,0,62,15
3/29/2018,US,Los Angeles,o3,23,1,45,15
3/29/2018,US,Houston,o3,119,6,56,28
3/29/2018,US,Jacksonville,o3,45,11,23,17
3/30/2018,CN,Wuhan,o3,405,1,75,36
3/30/2018,US,Jacksonville,o3,48,3,17,11
3/30/2018,CN,Beijing,o3,463,1,107,23
3/30/2018,US,Houston,o3,118,1,41,24
3/30/2018,US,Los Angeles,o3,22,1,57,11
3/30/2018,US,Manhattan,o3,19,1,30,20
3/30/2018,CN,Shanghai,o3,215,1,33,12
3/31/2018,US,Manhattan,o3,22,24,34,31
3/31/2018,CN,Shanghai,o3,216,17,62,36
3/31/2018,US,Houston,o3,108,1,56,38
3/31/2018,CN,Beijing,o3,403,1,65,23
3/31/2018,US,Jacksonville,o3,48,4,20,17
3/31/2018,US,Los Angeles,o3,24,1,55,28
3/31/2018,CN,Wuhan,o3,402,1,76,30
4/1/2018,CN,Beijing,o3,339,1,77,58
4/1/2018,US,Houston,o3,119,7,49,32
4/1/2018,CN,Shanghai,o3,198,18,69,36
4/1/2018,CN,Wuhan,o3,299,0,74,25
4/1/2018,US,Manhattan,o3,24,14,34,31
4/1/2018,US,Los Angeles,o3,24,15,43,28
4/1/2018,US,Jacksonville,o3,48,5,21,17
4/2/2018,US,Los Angeles,o3,24,24,41,33
4/2/2018,US,Houston,o3,119,6,36,19
4/2/2018,US,Jacksonville,o3,43,1,20,9
4/2/2018,CN,Beijing,o3,442,1,73,31
4/2/2018,CN,Shanghai,o3,216,4,45,24
4/2/2018,CN,Wuhan,o3,381,0,77,19
4/2/2018,US,Manhattan,o3,24,6,38,24
4/3/2018,CN,Shanghai,o3,215,12,58,28
4/3/2018,CN,Beijing,o3,476,6,45,31
4/3/2018,US,Los Angeles,o3,24,21,44,30
4/3/2018,US,Manhattan,o3,21,1,29,20
4/3/2018,CN,Wuhan,o3,405,0,73,19
4/3/2018,US,Jacksonville,o3,48,0,17,10
4/3/2018,US,Houston,o3,120,10,34,21
4/4/2018,US,Houston,o3,118,6,41,27
4/4/2018,US,Los Angeles,o3,24,6,45,25
4/4/2018,US,Jacksonville,o3,48,2,15,11
4/4/2018,US,Manhattan,o3,24,1,38,15
4/4/2018,CN,Wuhan,o3,407,1,66,20
4/4/2018,CN,Beijing,o3,458,1,36,11
4/4/2018,CN,Shanghai,o3,215,1,58,28
4/5/2018,US,Houston,o3,118,4,46,32
4/5/2018,US,Los Angeles,o3,24,12,45,19
4/5/2018,US,Manhattan,o3,24,19,39,34
4/5/2018,CN,Wuhan,o3,403,2,44,19
4/5/2018,CN,Shanghai,o3,214,12,43,29
4/5/2018,CN,Beijing,o3,475,1,42,15
4/5/2018,US,Jacksonville,o3,47,10,23,18
4/6/2018,US,Los Angeles,o3,24,4,41,18
4/6/2018,US,Jacksonville,o3,48,2,24,18
4/6/2018,CN,Beijing,o3,450,12,47,36
4/6/2018,US,Manhattan,o3,24,1,41,23
4/6/2018,US,Houston,o3,119,9,35,20
4/6/2018,CN,Wuhan,o3,366,5,60,24
4/6/2018,CN,Shanghai,o3,196,10,51,33
4/7/2018,US,Jacksonville,o3,48,10,18,14
4/7/2018,US,Manhattan,o3,24,30,41,35
4/7/2018,CN,Shanghai,o3,207,15,56,38
4/7/2018,CN,Beijing,o3,420,1,50,36
4/7/2018,CN,Wuhan,o3,408,2,64,36
4/7/2018,US,Houston,o3,115,1,22,16
4/7/2018,US,Los Angeles,o3,24,2,27,19
4/8/2018,US,Houston,o3,115,10,29,19
4/8/2018,CN,Shanghai,o3,207,1,62,39
4/8/2018,US,Manhattan,o3,24,12,36,29
4/8/2018,US,Jacksonville,o3,46,10,20,15
4/8/2018,CN,Wuhan,o3,370,0,433,23
4/8/2018,CN,Beijing,o3,467,1,55,23
4/8/2018,US,Los Angeles,o3,24,2,49,21
4/9/2018,US,Houston,o3,119,1,28,12
4/9/2018,US,Jacksonville,o3,47,9,19,17
4/9/2018,US,Los Angeles,o3,23,1,55,16
4/9/2018,CN,Beijing,o3,474,1,65,25
4/9/2018,CN,Wuhan,o3,397,0,69,23
4/9/2018,CN,Shanghai,o3,215,1,67,36
4/9/2018,US,Manhattan,o3,24,14,34,25
4/10/2018,US,Houston,o3,115,1,49,23
4/10/2018,CN,Wuhan,o3,349,0,74,45
4/10/2018,CN,Beijing,o3,424,1,46,31
4/10/2018,CN,Shanghai,o3,187,17,71,44
4/10/2018,US,Jacksonville,o3,46,11,19,16
4/10/2018,US,Manhattan,o3,24,16,36,23
4/10/2018,US,Los Angeles,o3,24,2,58,32
4/11/2018,CN,Beijing,o3,467,1,57,27
4/11/2018,US,Manhattan,o3,24,2,34,25
4/11/2018,US,Jacksonville,o3,47,5,23,11
4/11/2018,CN,Wuhan,o3,393,0,112,21
4/11/2018,US,Houston,o3,114,1,62,32
4/11/2018,CN,Shanghai,o3,192,2,65,43
4/11/2018,US,Los Angeles,o3,24,1,47,28
4/12/2018,US,Los Angeles,o3,24,12,47,45
4/12/2018,CN,Wuhan,o3,321,0,48,17
4/12/2018,US,Jacksonville,o3,41,0,24,11
4/12/2018,US,Manhattan,o3,24,2,38,25
4/12/2018,CN,Shanghai,o3,214,21,51,37
4/12/2018,CN,Beijing,o3,438,1,55,25
4/12/2018,US,Houston,o3,117,14,56,36
4/13/2018,CN,Wuhan,o3,392,1,49,16
4/13/2018,CN,Beijing,o3,477,1,35,11
4/13/2018,US,Jacksonville,o3,46,1,23,18
4/13/2018,US,Los Angeles,o3,24,2,47,33
4/13/2018,US,Manhattan,o3,24,6,59,31
4/13/2018,CN,Shanghai,o3,215,9,66,39
4/13/2018,US,Houston,o3,112,10,35,19
4/14/2018,CN,Shanghai,o3,216,1,39,21
4/14/2018,CN,Wuhan,o3,407,3,55,30
4/14/2018,US,Houston,o3,107,14,45,32
4/14/2018,CN,Beijing,o3,448,1,49,36
4/14/2018,US,Los Angeles,o3,24,2,58,23
4/14/2018,US,Jacksonville,o3,48,2,21,15
4/14/2018,US,Manhattan,o3,22,14,58,34
4/15/2018,US,Manhattan,o3,23,29,38,34
4/15/2018,CN,Shanghai,o3,216,2,66,42
4/15/2018,US,Los Angeles,o3,24,2,56,33
4/15/2018,US,Houston,o3,113,1,52,36
4/15/2018,CN,Beijing,o3,474,1,55,31
4/15/2018,CN,Wuhan,o3,408,0,61,21
4/15/2018,US,Jacksonville,o3,48,6,20,11
4/16/2018,US,Los Angeles,o3,24,16,42,32
4/16/2018,US,Jacksonville,o3,47,12,22,18
4/16/2018,CN,Beijing,o3,425,1,68,35
4/16/2018,US,Manhattan,o3,24,9,45,28
4/16/2018,CN,Shanghai,o3,200,10,47,32
4/16/2018,CN,Wuhan,o3,398,0,65,19
4/16/2018,US,Houston,o3,99,1,59,39
4/17/2018,US,Manhattan,o3,24,19,30,24
4/17/2018,CN,Beijing,o3,421,1,71,39
4/17/2018,CN,Wuhan,o3,371,0,73,37
4/17/2018,US,Houston,o3,120,16,55,38
4/17/2018,US,Los Angeles,o3,24,8,47,34
4/17/2018,CN,Shanghai,o3,191,3,56,43
4/17/2018,US,Jacksonville,o3,48,6,24,18
4/18/2018,CN,Shanghai,o3,176,11,73,37
4/18/2018,US,Houston,o3,118,6,50,34
4/18/2018,CN,Wuhan,o3,340,2,75,39
4/18/2018,US,Manhattan,o3,23,12,31,24
4/18/2018,US,Los Angeles,o3,24,2,47,31
4/18/2018,US,Jacksonville,o3,45,4,28,19
4/18/2018,CN,Beijing,o3,362,1,73,32
4/19/2018,CN,Beijing,o3,406,1,78,44
4/19/2018,US,Jacksonville,o3,48,12,23,19
4/19/2018,US,Manhattan,o3,24,10,33,22
4/19/2018,CN,Wuhan,o3,408,1,78,42
4/19/2018,US,Los Angeles,o3,24,14,39,31
4/19/2018,US,Houston,o3,116,5,55,39
4/19/2018,CN,Shanghai,o3,206,14,76,41
4/20/2018,CN,Wuhan,o3,405,3,122,44
4/20/2018,US,Houston,o3,120,16,46,35
4/20/2018,CN,Shanghai,o3,212,19,63,39
4/20/2018,CN,Beijing,o3,448,1,83,55
4/20/2018,US,Manhattan,o3,21,25,32,30
4/20/2018,US,Los Angeles,o3,24,9,45,23
4/20/2018,US,Jacksonville,o3,48,14,24,19
4/21/2018,US,Los Angeles,o3,24,2,56,19
4/21/2018,US,Manhattan,o3,23,23,43,31
4/21/2018,CN,Beijing,o3,462,1,64,23
4/21/2018,CN,Shanghai,o3,212,20,57,36
4/21/2018,US,Jacksonville,o3,44,18,24,21
4/21/2018,US,Houston,o3,115,19,45,34
4/21/2018,CN,Wuhan,o3,405,1,54,28
4/22/2018,US,Los Angeles,o3,24,1,58,24
4/22/2018,US,Manhattan,o3,24,15,48,36
4/22/2018,CN,Beijing,o3,410,1,42,28
4/22/2018,CN,Wuhan,o3,390,0,37,10
4/22/2018,US,Houston,o3,120,8,45,23
4/22/2018,CN,Shanghai,o3,198,9,67,25
4/22/2018,US,Jacksonville,o3,45,16,23,20
4/23/2018,CN,Shanghai,o3,216,3,44,15
4/23/2018,US,Los Angeles,o3,24,2,47,20
4/23/2018,US,Houston,o3,114,1,57,28
4/23/2018,US,Manhattan,o3,24,2,46,29
4/23/2018,CN,Wuhan,o3,402,4,70,19
4/23/2018,CN,Beijing,o3,448,1,54,27
4/23/2018,US,Jacksonville,o3,48,3,19,11
4/24/2018,US,Houston,o3,109,1,61,42
4/24/2018,CN,Wuhan,o3,357,10,58,29
4/24/2018,CN,Beijing,o3,415,1,57,32
4/24/2018,US,Jacksonville,o3,48,2,23,17
4/24/2018,CN,Shanghai,o3,213,23,57,37
4/24/2018,US,Manhattan,o3,24,2,47,37
4/24/2018,US,Los Angeles,o3,24,2,49,19
4/25/2018,US,Manhattan,o3,23,1,35,25
4/25/2018,CN,Shanghai,o3,214,2,65,41
4/25/2018,US,Los Angeles,o3,24,15,47,31
4/25/2018,US,Houston,o3,117,1,66,41
4/25/2018,CN,Wuhan,o3,399,9,65,39
4/25/2018,US,Jacksonville,o3,45,4,22,15
4/25/2018,CN,Beijing,o3,438,1,65,38
4/26/2018,CN,Shanghai,o3,214,5,59,32
4/26/2018,CN,Wuhan,o3,405,4,72,41
4/26/2018,US,Jacksonville,o3,48,1,27,17
4/26/2018,CN,Beijing,o3,451,1,71,32
4/26/2018,US,Los Angeles,o3,24,16,43,32
4/26/2018,US,Manhattan,o3,21,7,43,36
4/26/2018,US,Houston,o3,118,12,52,30
4/27/2018,US,Manhattan,o3,24,10,28,24
4/27/2018,CN,Wuhan,o3,219,0,79,56
4/27/2018,US,Jacksonville,o3,46,11,25,17
4/27/2018,CN,Beijing,o3,450,1,63,39
4/27/2018,CN,Shanghai,o3,211,0,81,56
4/27/2018,US,Los Angeles,o3,24,16,46,27
4/27/2018,US,Houston,o3,117,1,58,24
4/28/2018,US,Houston,o3,105,1,74,47
4/28/2018,CN,Beijing,o3,438,1,82,42
4/28/2018,US,Los Angeles,o3,24,2,45,30
4/28/2018,CN,Shanghai,o3,214,9,80,59
4/28/2018,US,Manhattan,o3,24,7,46,32
4/28/2018,CN,Wuhan,o3,395,0,77,35
4/28/2018,US,Jacksonville,o3,48,7,28,19
4/29/2018,CN,Beijing,o3,459,1,74,44
4/29/2018,CN,Shanghai,o3,216,30,83,58
4/29/2018,US,Houston,o3,120,1,60,45
4/29/2018,US,Los Angeles,o3,24,8,45,34
4/29/2018,US,Jacksonville,o3,48,7,27,20
4/29/2018,CN,Wuhan,o3,396,0,58,19
4/29/2018,US,Manhattan,o3,24,22,33,27
4/30/2018,CN,Wuhan,o3,389,0,72,14
4/30/2018,CN,Shanghai,o3,213,2,80,44
4/30/2018,US,Los Angeles,o3,24,22,39,32
4/30/2018,US,Houston,o3,117,1,58,46
4/30/2018,CN,Beijing,o3,473,1,61,34
4/30/2018,US,Manhattan,o3,24,10,32,28
4/30/2018,US,Jacksonville,o3,48,14,24,21
5/1/2018,US,Los Angeles,o3,24,23,42,33
5/1/2018,US,Manhattan,o3,24,4,51,34
5/1/2018,US,Houston,o3,114,19,46,34
5/1/2018,CN,Wuhan,o3,406,1,67,30
5/1/2018,US,Jacksonville,o3,45,2,25,16
5/1/2018,CN,Beijing,o3,473,1,47,23
5/1/2018,CN,Shanghai,o3,212,2,72,28
5/2/2018,CN,Beijing,o3,475,1,57,32
5/2/2018,CN,Wuhan,o3,407,2,66,46
5/2/2018,US,Jacksonville,o3,45,2,21,18
5/2/2018,US,Los Angeles,o3,24,19,36,28
5/2/2018,US,Houston,o3,119,19,51,28
5/2/2018,CN,Shanghai,o3,206,2,66,47
5/2/2018,US,Manhattan,o3,22,12,58,45
5/3/2018,US,Manhattan,o3,24,7,55,31
5/3/2018,US,Los Angeles,o3,24,1,42,19
5/3/2018,US,Jacksonville,o3,48,4,25,19
5/3/2018,CN,Beijing,o3,414,1,57,32
5/3/2018,CN,Wuhan,o3,340,1,71,34
5/3/2018,US,Houston,o3,120,17,43,25
5/3/2018,CN,Shanghai,o3,186,15,71,49
5/4/2018,CN,Beijing,o3,447,1,75,28
5/4/2018,US,Jacksonville,o3,45,4,22,16
5/4/2018,US,Los Angeles,o3,22,1,58,20
5/4/2018,US,Manhattan,o3,24,6,52,21
5/4/2018,US,Houston,o3,120,15,33,23
5/4/2018,CN,Wuhan,o3,400,0,64,35
5/4/2018,CN,Shanghai,o3,210,24,83,57
5/5/2018,US,Manhattan,o3,24,20,51,43
5/5/2018,US,Houston,o3,115,2,45,19
5/5/2018,US,Jacksonville,o3,47,2,18,12
5/5/2018,CN,Beijing,o3,462,1,58,29
5/5/2018,CN,Wuhan,o3,405,1,48,27
5/5/2018,CN,Shanghai,o3,216,28,60,44
5/5/2018,US,Los Angeles,o3,17,1,46,7
5/6/2018,US,Manhattan,o3,24,15,45,30
5/6/2018,US,Jacksonville,o3,48,2,21,9
5/6/2018,CN,Beijing,o3,411,1,65,42
5/6/2018,CN,Shanghai,o3,216,2,61,35
5/6/2018,US,Los Angeles,o3,24,1,55,22
5/6/2018,US,Houston,o3,102,1,54,35
5/6/2018,CN,Wuhan,o3,407,2,49,23
5/7/2018,CN,Beijing,o3,454,1,73,32
5/7/2018,CN,Shanghai,o3,201,9,46,34
5/7/2018,CN,Wuhan,o3,407,17,61,41
5/7/2018,US,Los Angeles,o3,24,1,45,24
5/7/2018,US,Houston,o3,119,1,71,41
5/7/2018,US,Jacksonville,o3,47,4,27,18
5/7/2018,US,Manhattan,o3,24,28,46,36
5/8/2018,US,Jacksonville,o3,45,2,21,14
5/8/2018,US,Manhattan,o3,24,19,49,38
5/8/2018,US,Los Angeles,o3,24,1,55,23
5/8/2018,CN,Shanghai,o3,195,23,61,45
5/8/2018,US,Houston,o3,120,5,62,41
5/8/2018,CN,Wuhan,o3,408,1,60,35
5/8/2018,CN,Beijing,o3,444,1,66,37
5/9/2018,CN,Beijing,o3,402,1,72,34
5/9/2018,US,Jacksonville,o3,46,0,24,17
5/9/2018,CN,Wuhan,o3,350,0,79,45
5/9/2018,US,Houston,o3,118,2,61,41
5/9/2018,US,Los Angeles,o3,24,8,54,23
5/9/2018,US,Manhattan,o3,24,7,49,25
5/9/2018,CN,Shanghai,o3,192,29,61,50
5/10/2018,US,Manhattan,o3,24,8,31,25
5/10/2018,CN,Shanghai,o3,157,35,64,56
5/10/2018,CN,Beijing,o3,326,1,78,57
5/10/2018,US,Los Angeles,o3,24,8,42,28
5/10/2018,CN,Wuhan,o3,296,4,71,50
5/10/2018,US,Houston,o3,120,3,61,39
5/10/2018,US,Jacksonville,o3,48,0,34,19
5/11/2018,US,Manhattan,o3,10,20,34,24
5/11/2018,CN,Shanghai,o3,213,25,65,46
5/11/2018,CN,Wuhan,o3,405,2,65,15
5/11/2018,CN,Beijing,o3,445,5,64,36
5/11/2018,US,Houston,o3,118,6,50,29
5/11/2018,US,Jacksonville,o3,46,9,29,20
5/11/2018,US,Los Angeles,o3,19,3,33,27
5/12/2018,CN,Beijing,o3,432,1,71,28
5/12/2018,US,Jacksonville,o3,48,2,28,17
5/12/2018,CN,Wuhan,o3,405,1,65,27
5/12/2018,CN,Shanghai,o3,216,3,78,27
5/12/2018,US,Los Angeles,o3,21,23,36,32
5/12/2018,US,Manhattan,o3,13,8,35,24
5/12/2018,US,Houston,o3,115,15,52,29
5/13/2018,US,Houston,o3,120,2,47,22
5/13/2018,US,Manhattan,o3,24,15,28,19
5/13/2018,US,Los Angeles,o3,23,25,45,33
5/13/2018,US,Jacksonville,o3,47,1,21,12
5/13/2018,CN,Beijing,o3,435,1,75,38
5/13/2018,CN,Wuhan,o3,406,1,79,28
5/13/2018,CN,Shanghai,o3,216,3,77,37
5/14/2018,CN,Beijing,o3,450,1,92,50
5/14/2018,CN,Wuhan,o3,395,0,67,28
5/14/2018,CN,Shanghai,o3,211,21,75,49
5/14/2018,US,Jacksonville,o3,47,2,16,10
5/14/2018,US,Houston,o3,120,4,63,31
5/14/2018,US,Manhattan,o3,24,7,25,17
5/14/2018,US,Los Angeles,o3,24,2,38,28
5/15/2018,CN,Wuhan,o3,401,0,60,28
5/15/2018,US,Houston,o3,118,1,71,30
5/15/2018,US,Jacksonville,o3,138,10,18,15
5/15/2018,CN,Beijing,o3,450,1,71,34
5/15/2018,CN,Shanghai,o3,222,21,84,42
5/15/2018,US,Manhattan,o3,24,1,61,18
5/15/2018,US,Los Angeles,o3,20,4,38,19
5/16/2018,US,Manhattan,o3,24,16,30,21
5/16/2018,US,Jacksonville,o3,141,4,17,12
5/16/2018,CN,Shanghai,o3,235,9,83,45
5/16/2018,US,Los Angeles,o3,24,2,39,22
5/16/2018,CN,Wuhan,o3,408,2,64,34
5/16/2018,CN,Beijing,o3,437,1,76,29
5/16/2018,US,Houston,o3,114,1,55,29
5/17/2018,CN,Wuhan,o3,408,1,68,34
5/17/2018,US,Los Angeles,o3,24,6,43,24
5/17/2018,US,Manhattan,o3,20,2,24,8
5/17/2018,US,Houston,o3,118,3,63,32
5/17/2018,CN,Shanghai,o3,238,9,76,48
5/17/2018,US,Jacksonville,o3,144,6,15,10
5/17/2018,CN,Beijing,o3,450,1,54,22
5/18/2018,CN,Shanghai,o3,239,1,77,41
5/18/2018,US,Manhattan,o3,20,6,32,28
5/18/2018,US,Houston,o3,119,3,58,28
5/18/2018,CN,Wuhan,o3,394,1,59,27
5/18/2018,US,Jacksonville,o3,144,4,17,10
5/18/2018,CN,Beijing,o3,444,1,68,34
5/18/2018,US,Los Angeles,o3,23,2,36,25
5/19/2018,US,Houston,o3,115,14,49,24
5/19/2018,US,Los Angeles,o3,24,7,39,25
5/19/2018,US,Jacksonville,o3,123,0,18,11
5/19/2018,CN,Wuhan,o3,366,4,73,37
5/19/2018,US,Manhattan,o3,22,2,30,19
5/19/2018,CN,Beijing,o3,400,1,73,44
5/19/2018,CN,Shanghai,o3,228,24,51,35
5/20/2018,CN,Beijing,o3,427,1,83,41
5/20/2018,US,Los Angeles,o3,24,24,38,31
5/20/2018,US,Jacksonville,o3,144,4,15,10
5/20/2018,US,Houston,o3,120,2,32,20
5/20/2018,CN,Shanghai,o3,238,28,47,38
5/20/2018,US,Manhattan,o3,19,2,32,23
5/20/2018,CN,Wuhan,o3,404,2,55,19
5/21/2018,CN,Shanghai,o3,239,21,45,34
5/21/2018,US,Manhattan,o3,24,15,50,28
5/21/2018,CN,Wuhan,o3,398,1,34,9
5/21/2018,US,Los Angeles,o3,24,6,30,25
5/21/2018,US,Jacksonville,o3,138,3,12,11
5/21/2018,US,Houston,o3,110,1,45,11
5/21/2018,CN,Beijing,o3,419,1,36,12
5/22/2018,CN,Wuhan,o3,404,1,50,20
5/22/2018,US,Los Angeles,o3,24,10,35,24
5/22/2018,US,Houston,o3,101,1,55,19
5/22/2018,US,Manhattan,o3,24,2,29,17
5/22/2018,CN,Beijing,o3,447,1,55,27
5/22/2018,CN,Shanghai,o3,236,11,48,30
5/22/2018,US,Jacksonville,o3,144,6,12,10
5/23/2018,CN,Wuhan,o3,408,4,73,29
5/23/2018,US,Los Angeles,o3,24,18,39,28
5/23/2018,US,Houston,o3,105,1,44,19
5/23/2018,CN,Beijing,o3,385,1,69,36
5/23/2018,US,Jacksonville,o3,132,0,19,10
5/23/2018,US,Manhattan,o3,23,1,39,23
5/23/2018,CN,Shanghai,o3,239,22,65,46
5/24/2018,US,Jacksonville,o3,144,2,23,8
5/24/2018,US,Houston,o3,114,1,47,21
5/24/2018,US,Los Angeles,o3,24,6,32,29
5/24/2018,US,Manhattan,o3,24,20,55,44
5/24/2018,CN,Wuhan,o3,406,1,71,30
5/24/2018,CN,Shanghai,o3,235,18,61,45
5/24/2018,CN,Beijing,o3,410,1,77,51
5/25/2018,US,Manhattan,o3,24,12,55,38
5/25/2018,US,Houston,o3,112,1,59,19
5/25/2018,CN,Beijing,o3,455,1,88,47
5/25/2018,CN,Wuhan,o3,407,1,64,28
5/25/2018,US,Jacksonville,o3,132,0,10,9
5/25/2018,CN,Shanghai,o3,239,9,52,38
5/25/2018,US,Los Angeles,o3,24,11,36,28
5/26/2018,CN,Shanghai,o3,240,7,55,34
5/26/2018,CN,Wuhan,o3,406,11,60,29
5/26/2018,CN,Beijing,o3,448,1,74,34
5/26/2018,US,Jacksonville,o3,132,0,12,10
5/26/2018,US,Los Angeles,o3,24,9,39,23
5/26/2018,US,Houston,o3,115,1,58,25
5/26/2018,US,Manhattan,o3,24,21,56,32
5/27/2018,CN,Beijing,o3,440,1,67,34
5/27/2018,US,Los Angeles,o3,24,6,44,28
5/27/2018,CN,Shanghai,o3,239,8,55,31
5/27/2018,US,Manhattan,o3,23,15,45,28
5/27/2018,US,Jacksonville,o3,144,5,15,11
5/27/2018,CN,Wuhan,o3,406,2,65,32
5/27/2018,US,Houston,o3,116,1,62,22
5/28/2018,CN,Wuhan,o3,340,0,62,16
5/28/2018,US,Los Angeles,o3,24,19,48,25
5/28/2018,US,Jacksonville,o3,144,1,19,10
5/28/2018,US,Manhattan,o3,36,9,24,16
5/28/2018,CN,Beijing,o3,445,1,50,29
5/28/2018,US,Houston,o3,103,1,57,33
5/28/2018,CN,Shanghai,o3,235,2,86,43
5/29/2018,US,Manhattan,o3,46,1,60,19
5/29/2018,CN,Beijing,o3,235,1,82,19
5/29/2018,US,Jacksonville,o3,144,6,16,11
5/29/2018,US,Los Angeles,o3,24,17,41,23
5/29/2018,US,Houston,o3,113,1,67,22
5/29/2018,CN,Wuhan,o3,361,0,72,23
5/29/2018,CN,Shanghai,o3,234,4,71,32
5/30/2018,CN,Wuhan,o3,407,1,57,23
5/30/2018,US,Houston,o3,116,1,51,15
5/30/2018,US,Los Angeles,o3,24,16,28,23
5/30/2018,US,Jacksonville,o3,144,1,12,8
5/30/2018,CN,Shanghai,o3,237,2,45,21
5/30/2018,CN,Beijing,o3,127,32,66,59
5/30/2018,US,Manhattan,o3,48,6,37,23
5/31/2018,CN,Shanghai,o3,238,1,64,42
5/31/2018,CN,Beijing,o3,450,1,80,51
5/31/2018,CN,Wuhan,o3,406,1,60,37
5/31/2018,US,Houston,o3,114,2,51,18
5/31/2018,US,Jacksonville,o3,138,5,20,11
5/31/2018,US,Manhattan,o3,48,8,28,19
5/31/2018,US,Los Angeles,o3,24,8,36,21
6/1/2018,CN,Wuhan,o3,395,1,72,33
6/1/2018,CN,Beijing,o3,430,1,74,57
6/1/2018,US,Houston,o3,114,2,58,16
6/1/2018,US,Manhattan,o3,48,2,28,12
6/1/2018,US,Jacksonville,o3,141,2,21,8
6/1/2018,CN,Shanghai,o3,231,7,66,55
6/1/2018,US,Los Angeles,o3,24,1,41,19
6/2/2018,CN,Beijing,o3,440,1,83,63
6/2/2018,US,Houston,o3,115,4,54,17
6/2/2018,US,Manhattan,o3,47,1,51,35
6/2/2018,US,Los Angeles,o3,24,1,49,20
6/2/2018,US,Jacksonville,o3,141,1,18,11
6/2/2018,CN,Wuhan,o3,408,2,73,48
6/2/2018,CN,Shanghai,o3,227,28,68,55
6/3/2018,CN,Shanghai,o3,240,30,68,55
6/3/2018,US,Jacksonville,o3,144,6,18,12
6/3/2018,US,Houston,o3,115,1,56,19
6/3/2018,US,Los Angeles,o3,24,1,47,28
6/3/2018,US,Manhattan,o3,47,14,25,19
6/3/2018,CN,Beijing,o3,445,1,73,46
6/3/2018,CN,Wuhan,o3,406,1,79,45
6/4/2018,US,Houston,o3,118,1,56,18
6/4/2018,CN,Wuhan,o3,404,1,71,42
6/4/2018,US,Jacksonville,o3,144,7,23,15
6/4/2018,US,Los Angeles,o3,24,11,47,22
6/4/2018,US,Manhattan,o3,46,6,34,21
6/4/2018,CN,Shanghai,o3,240,22,71,45
6/4/2018,CN,Beijing,o3,430,1,71,48
6/5/2018,US,Manhattan,o3,48,1,45,23
6/5/2018,CN,Shanghai,o3,238,4,78,49
6/5/2018,US,Jacksonville,o3,144,4,28,16
6/5/2018,US,Houston,o3,119,1,55,11
6/5/2018,CN,Wuhan,o3,408,1,65,32
6/5/2018,CN,Beijing,o3,429,1,84,52
6/5/2018,US,Los Angeles,o3,23,15,41,29
6/6/2018,US,Houston,o3,111,2,65,11
6/6/2018,CN,Beijing,o3,450,1,88,57
6/6/2018,CN,Wuhan,o3,400,0,89,38
6/6/2018,US,Jacksonville,o3,144,6,22,15
6/6/2018,CN,Shanghai,o3,234,20,81,57
6/6/2018,US,Los Angeles,o3,24,19,43,30
